,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-12-09,174.910004,176.75,173.919998,174.559998,174.559998,108923700
1,2021-12-10,175.210007,179.630005,174.690002,179.449997,179.449997,115228100
2,2021-12-13,181.119995,182.130005,175.529999,175.740005,175.740005,153237000
3,2021-12-14,175.25,177.740005,172.210007,174.330002,174.330002,139380400
4,2021-12-15,175.110001,179.5,172.309998,179.300003,179.300003,131063300
5,2021-12-16,179.279999,181.139999,170.75,172.259995,172.259995,150185800
6,2021-12-17,169.929993,173.470001,169.690002,171.139999,171.139999,195432700
7,2021-12-20,168.279999,170.580002,167.460007,169.75,169.75,107499100
