,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-12-09,16.360001,16.360001,16.360001,16.360001,16.360001,0
1,2021-12-10,16.41,16.41,16.41,16.41,16.41,0
2,2021-12-13,16.219999,16.219999,16.219999,16.219999,16.219999,0
3,2021-12-14,16.139999,16.139999,16.139999,16.139999,16.139999,0
4,2021-12-15,16.26,16.26,16.26,16.26,16.26,0
5,2021-12-16,16.27,16.27,16.27,16.27,16.27,0
6,2021-12-17,16.23,16.23,16.23,16.23,16.23,0
7,2021-12-20,16.08,16.08,16.08,16.08,16.08,0
