,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-12-09,0.003,0.003,0.0026,0.00285,0.00285,1576477
1,2021-12-10,0.00285,0.003,0.0025,0.0029,0.0029,1604757
2,2021-12-13,0.0029,0.0029,0.00271,0.0029,0.0029,108786
3,2021-12-14,0.0029,0.0029,0.00265,0.00265,0.00265,531800
4,2021-12-15,0.0027,0.0028,0.00263,0.00265,0.00265,918197
5,2021-12-16,0.00264,0.003,0.0025,0.0027,0.0027,1469587
6,2021-12-17,0.0027,0.0029,0.0024,0.0029,0.0029,1341668
7,2021-12-20,0.0029,0.0029,0.00254,0.00264,0.00264,212975
